Timestamp,State,Production_Time(s),Setup_Time(s),Downtime_Time(s),Total_Count,Defect_Count,Availability(%),Performance(%),Quality(%),OEE(%)
14:09:25,GREEN,223.0,142.7,7.0,11,0,59.1,98.7,100.0,58.3
14:09:26,GREEN,224.0,142.7,7.0,11,0,59.2,98.2,100.0,58.1
14:09:27,GREEN,225.1,142.7,7.0,11,0,59.3,97.7,100.0,57.9
14:09:28,GREEN,226.1,142.7,7.0,11,0,59.4,97.3,100.0,57.8
14:09:29,GREEN,227.1,142.7,7.0,11,0,59.5,96.9,100.0,57.6
14:09:30,GREEN,228.2,142.7,7.0,11,0,59.6,96.4,100.0,57.5
14:09:31,GREEN,229.2,142.7,7.0,11,0,59.7,96.0,100.0,57.3
14:09:32,GREEN,230.3,142.7,7.0,11,0,59.8,95.5,100.0,57.2
14:09:33,GREEN,231.3,142.7,7.0,11,0,59.9,95.1,100.0,57.0
14:09:34,GREEN,232.3,142.7,7.0,11,0,60.0,94.7,100.0,56.9
14:09:35,GREEN,233.4,142.7,7.0,11,0,60.2,94.3,100.0,56.7
14:09:36,GREEN,234.4,142.7,7.0,11,0,60.3,93.9,100.0,56.6
14:09:37,GREEN,235.4,142.7,7.0,11,0,60.4,93.4,100.0,56.4
14:09:38,GREEN,236.5,142.7,7.0,11,0,60.5,93.0,100.0,56.3
14:09:39,GREEN,237.5,142.7,7.0,11,0,60.6,92.6,100.0,56.1
14:09:40,GREEN,238.6,142.7,7.0,11,0,60.7,92.2,100.0,56.0
14:09:41,GREEN,239.6,142.7,7.0,11,0,60.8,91.8,100.0,55.8
14:09:42,GREEN,240.6,142.7,7.0,12,0,60.9,99.7,100.0,60.7
14:09:44,GREEN,241.7,142.7,7.0,12,0,61.0,99.3,100.0,60.6
14:09:45,GREEN,242.7,142.7,7.0,12,0,61.1,98.9,100.0,60.4
14:09:46,GREEN,243.8,142.7,7.0,12,0,61.2,98.5,100.0,60.2
14:09:47,GREEN,244.8,142.7,7.0,12,0,61.3,98.0,100.0,60.1
14:09:48,GREEN,245.8,142.7,7.0,12,0,61.4,97.6,100.0,59.9
14:09:49,GREEN,246.9,142.7,7.0,12,0,61.5,97.2,100.0,59.8
14:09:50,GREEN,247.9,142.7,7.0,12,0,61.6,96.8,100.0,59.6
14:09:51,GREEN,249.0,142.7,7.0,12,0,61.7,96.4,100.0,59.5
14:09:52,GREEN,250.0,142.7,7.0,12,0,61.8,96.0,100.0,59.3
14:09:53,GREEN,251.0,142.7,7.0,12,0,61.9,95.6,100.0,59.2
14:09:54,GREEN,252.1,142.7,7.0,12,0,62.0,95.2,100.0,59.0
14:09:55,GREEN,253.1,142.7,7.0,12,0,62.1,94.8,100.0,58.9
14:09:56,GREEN,254.2,142.7,7.0,12,0,62.2,94.4,100.0,58.7
14:09:57,GREEN,255.2,142.7,7.0,12,0,62.3,94.0,100.0,58.6
14:09:58,GREEN,256.2,142.7,7.0,12,0,62.4,93.7,100.0,58.4
14:09:59,GREEN,257.3,142.7,7.0,12,0,62.5,93.3,100.0,58.3
14:10:00,GREEN,258.3,142.7,7.0,12,0,62.6,92.9,100.0,58.1
14:10:01,GREEN,259.4,142.7,7.0,12,0,62.7,92.5,100.0,58.0
14:10:02,GREEN,260.4,142.7,7.0,13,0,62.7,99.8,100.0,62.7
14:10:03,GREEN,261.4,142.7,7.0,13,0,62.8,99.5,100.0,62.5
14:10:04,GREEN,262.5,142.7,7.0,13,0,62.9,99.1,100.0,62.3
14:10:05,GREEN,263.5,142.7,7.0,13,0,63.0,98.7,100.0,62.2
14:10:06,GREEN,264.5,142.7,7.0,13,0,63.1,98.3,100.0,62.0
14:10:07,GREEN,265.6,142.7,7.0,13,0,63.2,97.9,100.0,61.9
14:10:08,GREEN,266.6,142.7,7.0,13,0,63.3,97.5,100.0,61.7
14:10:09,GREEN,267.7,142.7,7.0,13,0,63.4,97.1,100.0,61.6
14:10:11,GREEN,268.7,142.7,7.0,13,0,63.5,96.8,100.0,61.4
14:10:12,GREEN,269.8,142.7,7.0,13,0,63.6,96.4,100.0,61.3
14:10:13,GREEN,270.8,142.7,7.0,13,0,63.7,96.0,100.0,61.1
14:10:14,GREEN,271.8,142.7,7.0,13,0,63.7,95.6,100.0,61.0
14:10:15,GREEN,272.9,142.7,7.0,13,0,63.8,95.3,100.0,60.8
14:10:16,GREEN,273.9,142.7,7.0,13,0,63.9,94.9,100.0,60.7
14:10:17,GREEN,275.0,142.7,7.0,13,0,64.0,94.6,100.0,60.5
14:10:18,GREEN,276.0,142.7,7.0,13,0,64.1,94.2,100.0,60.4
14:10:19,GREEN,277.1,142.7,7.0,13,0,64.2,93.8,100.0,60.2
14:10:20,GREEN,278.1,142.7,7.0,13,0,64.3,93.5,100.0,60.1
14:10:21,GREEN,279.1,142.7,7.0,13,0,64.4,93.1,100.0,59.9
14:10:22,GREEN,280.2,142.7,7.0,14,0,64.4,99.9,100.0,64.4
14:10:23,GREEN,281.2,142.7,7.0,14,0,64.5,99.6,100.0,64.2
14:10:24,GREEN,282.3,142.7,7.0,14,0,64.6,99.2,100.0,64.1
14:10:25,GREEN,283.3,142.7,7.0,14,0,64.7,98.8,100.0,63.9
14:10:26,GREEN,284.3,142.7,7.0,14,0,64.8,98.5,100.0,63.8
14:10:27,GREEN,285.4,142.7,7.0,14,0,64.9,98.1,100.0,63.6
14:10:28,GREEN,286.4,142.7,7.0,14,0,64.9,97.8,100.0,63.5
14:10:29,GREEN,287.5,142.7,7.0,14,0,65.0,97.4,100.0,63.3
14:10:30,GREEN,288.5,142.7,7.0,14,0,65.1,97.1,100.0,63.2
14:10:31,GREEN,289.5,142.7,7.0,14,0,65.2,96.7,100.0,63.0
14:10:32,GREEN,290.6,142.7,7.0,14,0,65.3,96.4,100.0,62.9
14:10:33,GREEN,291.6,142.7,7.0,14,0,65.4,96.0,100.0,62.8
14:10:34,GREEN,292.7,142.7,7.0,14,0,65.4,95.7,100.0,62.6
14:10:36,GREEN,293.7,142.7,7.0,14,0,65.5,95.3,100.0,62.5
14:10:37,GREEN,294.7,142.7,7.0,14,0,65.6,95.0,100.0,62.3
14:10:38,GREEN,295.8,142.7,7.0,14,0,65.7,94.7,100.0,62.2
14:10:39,GREEN,296.8,142.7,7.0,14,0,65.8,94.3,100.0,62.0
14:10:40,GREEN,297.9,142.7,7.0,14,0,65.8,94.0,100.0,61.9
14:10:41,GREEN,298.9,142.7,7.0,14,0,65.9,93.7,100.0,61.7
14:10:42,GREEN,299.9,142.7,7.0,14,0,66.0,93.4,100.0,61.6
14:10:43,GREEN,301.0,142.7,7.0,15,0,66.1,99.7,100.0,65.9
14:10:44,GREEN,302.0,142.7,7.0,15,0,66.1,99.3,100.0,65.7
14:10:45,GREEN,303.1,142.7,7.0,15,0,66.2,99.0,100.0,65.6
14:10:46,GREEN,304.1,142.7,7.0,15,0,66.3,98.6,100.0,65.4
14:10:47,GREEN,305.2,142.7,7.0,15,0,66.4,98.3,100.0,65.3
14:10:48,GREEN,306.2,142.7,7.0,15,0,66.5,98.0,100.0,65.1
14:10:49,GREEN,307.2,142.7,7.0,15,0,66.5,97.6,100.0,65.0
14:10:50,GREEN,308.3,142.7,7.0,15,0,66.6,97.3,100.0,64.8
14:10:51,GREEN,309.3,142.7,7.0,15,0,66.7,97.0,100.0,64.7
14:10:52,GREEN,310.4,142.7,7.0,15,0,66.8,96.7,100.0,64.5
14:10:53,GREEN,311.4,142.7,7.0,15,0,66.8,96.3,100.0,64.4
14:10:54,GREEN,312.5,142.7,7.0,15,0,66.9,96.0,100.0,64.2
14:10:55,GREEN,313.5,142.7,7.0,15,0,67.0,95.7,100.0,64.1
14:10:56,GREEN,314.5,142.7,7.0,15,0,67.0,95.4,100.0,63.9
14:10:57,GREEN,315.6,142.7,7.0,15,0,67.1,95.1,100.0,63.8
14:10:58,GREEN,316.6,142.7,7.0,15,0,67.2,94.8,100.0,63.7
14:10:59,GREEN,317.6,142.7,7.0,15,0,67.3,94.4,100.0,63.5
14:11:01,GREEN,318.7,142.7,7.0,15,0,67.3,94.1,100.0,63.4
14:11:02,GREEN,319.7,142.7,7.0,15,0,67.4,93.8,100.0,63.2
14:11:03,GREEN,320.8,142.7,7.0,16,0,67.5,99.8,100.0,67.3
14:11:04,GREEN,321.8,142.7,7.0,16,0,67.5,99.4,100.0,67.2
14:11:05,GREEN,322.8,142.7,7.0,16,0,67.6,99.1,100.0,67.0
14:11:06,GREEN,323.9,142.7,7.0,16,0,67.7,98.8,100.0,66.9
14:11:07,GREEN,324.9,142.7,7.0,16,0,67.8,98.5,100.0,66.7
14:11:08,GREEN,326.0,142.7,7.0,16,0,67.8,98.2,100.0,66.6
14:11:09,GREEN,327.0,142.7,7.0,16,0,67.9,97.9,100.0,66.4
14:11:10,GREEN,328.0,142.7,7.0,16,0,68.0,97.5,100.0,66.3
14:11:11,GREEN,329.1,142.7,7.0,16,0,68.0,97.2,100.0,66.2
14:11:12,GREEN,330.1,142.7,7.0,16,0,68.1,96.9,100.0,66.0
14:11:13,GREEN,331.2,142.7,7.0,16,0,68.2,96.6,100.0,65.9
14:11:14,GREEN,332.2,142.7,7.0,16,0,68.2,96.3,100.0,65.7
14:11:15,GREEN,333.3,142.7,7.0,16,0,68.3,96.0,100.0,65.6
14:11:16,GREEN,334.3,142.7,7.0,16,0,68.4,95.7,100.0,65.5
14:11:17,GREEN,335.3,142.7,7.0,16,0,68.4,95.4,100.0,65.3
14:11:18,GREEN,336.4,142.7,7.0,16,0,68.5,95.1,100.0,65.2
14:11:19,GREEN,337.4,142.7,7.0,16,0,68.6,94.8,100.0,65.0
14:11:20,GREEN,338.4,142.7,7.0,16,0,68.6,94.5,100.0,64.9
14:11:21,GREEN,339.5,142.7,7.0,16,0,68.7,94.3,100.0,64.8
14:11:22,GREEN,340.5,142.7,7.0,17,0,68.8,99.8,100.0,68.7
14:11:23,GREEN,341.6,142.7,7.0,17,0,68.8,99.5,100.0,68.5
14:11:24,GREEN,342.6,142.7,7.0,17,0,68.9,99.2,100.0,68.4
14:11:25,YELLOW,342.8,142.8,7.0,17,0,68.9,99.2,100.0,68.3
14:11:26,YELLOW,342.8,143.8,7.0,17,0,68.8,99.2,100.0,68.2
14:11:27,YELLOW,342.8,144.9,7.0,17,0,68.6,99.2,100.0,68.1
14:11:28,YELLOW,342.8,145.9,7.0,17,0,68.5,99.2,100.0,67.9
14:11:29,YELLOW,342.8,147.0,7.0,17,0,68.3,99.2,100.0,67.8
14:11:30,YELLOW,342.8,148.0,7.0,17,0,68.2,99.2,100.0,67.6
14:11:31,YELLOW,342.8,149.0,7.0,17,0,68.1,99.2,100.0,67.5
14:11:32,YELLOW,342.8,150.1,7.0,17,0,67.9,99.2,100.0,67.4
14:11:33,YELLOW,342.8,151.1,7.0,17,0,67.8,99.2,100.0,67.2
14:11:34,YELLOW,342.8,152.2,7.0,17,0,67.6,99.2,100.0,67.1
14:11:35,YELLOW,342.8,153.2,7.0,17,0,67.5,99.2,100.0,66.9
14:11:36,YELLOW,342.8,154.2,7.0,17,0,67.4,99.2,100.0,66.8
14:11:37,YELLOW,342.8,155.3,7.0,17,0,67.2,99.2,100.0,66.7
14:11:38,YELLOW,342.8,156.3,7.0,17,0,67.1,99.2,100.0,66.5
14:11:39,YELLOW,342.8,157.3,7.0,17,0,67.0,99.2,100.0,66.4
14:11:40,YELLOW,342.8,158.4,7.0,17,0,66.8,99.2,100.0,66.3
14:11:41,YELLOW,342.8,159.4,7.0,17,0,66.7,99.2,100.0,66.1
14:11:42,YELLOW,342.8,160.4,7.0,17,0,66.5,99.2,100.0,66.0
14:11:43,YELLOW,342.8,161.5,7.0,17,0,66.4,99.2,100.0,65.9
14:11:44,YELLOW,342.8,162.5,7.0,17,0,66.3,99.2,100.0,65.7
14:11:45,YELLOW,342.8,163.6,7.0,17,0,66.1,99.2,100.0,65.6
14:11:47,YELLOW,342.8,164.6,7.0,17,0,66.0,99.2,100.0,65.5
14:11:48,YELLOW,342.8,165.6,7.0,17,0,65.9,99.2,100.0,65.3
14:11:49,YELLOW,342.8,166.7,7.0,17,0,65.8,99.2,100.0,65.2
14:11:50,YELLOW,342.8,167.7,7.0,17,0,65.6,99.2,100.0,65.1
14:11:51,YELLOW,342.8,168.7,7.0,17,0,65.5,99.2,100.0,65.0
14:11:52,YELLOW,342.8,169.8,7.0,17,0,65.4,99.2,100.0,64.8
14:11:53,YELLOW,342.8,170.8,7.0,17,0,65.2,99.2,100.0,64.7
14:11:54,YELLOW,342.8,171.9,7.0,17,0,65.1,99.2,100.0,64.6
14:11:55,YELLOW,342.8,172.9,7.0,17,0,65.0,99.2,100.0,64.4
14:11:56,YELLOW,342.8,173.9,7.0,17,0,64.8,99.2,100.0,64.3
14:11:57,YELLOW,342.8,175.0,7.0,17,0,64.7,99.2,100.0,64.2
14:11:58,YELLOW,342.8,176.0,7.0,17,0,64.6,99.2,100.0,64.1
14:11:59,YELLOW,342.8,177.1,7.0,17,0,64.5,99.2,100.0,63.9
14:12:00,YELLOW,342.8,178.1,7.0,17,0,64.3,99.2,100.0,63.8
14:12:01,YELLOW,342.8,179.1,7.0,17,0,64.2,99.2,100.0,63.7
14:12:02,YELLOW,342.8,180.2,7.0,17,0,64.1,99.2,100.0,63.6
14:12:03,YELLOW,342.8,181.2,7.0,17,0,64.0,99.2,100.0,63.4
14:12:04,YELLOW,342.8,182.3,7.0,17,0,63.8,99.2,100.0,63.3
14:12:05,YELLOW,342.8,183.3,7.0,17,0,63.7,99.2,100.0,63.2
14:12:06,YELLOW,342.8,184.3,7.0,17,0,63.6,99.2,100.0,63.1
14:12:07,YELLOW,342.8,185.4,7.0,17,0,63.5,99.2,100.0,63.0
14:12:08,YELLOW,342.8,186.4,7.0,17,0,63.4,99.2,100.0,62.8
14:12:09,YELLOW,342.8,187.4,7.0,17,0,63.2,99.2,100.0,62.7
14:12:10,YELLOW,342.8,188.5,7.0,17,0,63.1,99.2,100.0,62.6
14:12:11,YELLOW,342.8,189.5,7.0,17,0,63.0,99.2,100.0,62.5
14:12:12,YELLOW,342.8,190.6,7.0,17,0,62.9,99.2,100.0,62.4
14:12:14,YELLOW,342.8,191.6,7.0,17,0,62.8,99.2,100.0,62.2
14:12:15,YELLOW,342.8,192.7,7.0,17,0,62.6,99.2,100.0,62.1
14:12:16,YELLOW,342.8,193.7,7.0,17,0,62.5,99.2,100.0,62.0
14:12:17,YELLOW,342.8,194.7,7.0,17,0,62.4,99.2,100.0,61.9
14:12:18,YELLOW,342.8,195.8,7.0,17,0,62.3,99.2,100.0,61.8
14:12:19,YELLOW,342.8,196.8,7.0,17,0,62.2,99.2,100.0,61.6
14:12:20,YELLOW,342.8,197.9,7.0,17,0,62.0,99.2,100.0,61.5
14:12:21,YELLOW,342.8,198.9,7.0,17,0,61.9,99.2,100.0,61.4
14:12:22,YELLOW,342.8,200.0,7.0,17,0,61.8,99.2,100.0,61.3
14:12:23,YELLOW,342.8,201.0,7.0,17,0,61.7,99.2,100.0,61.2
14:12:24,YELLOW,342.8,202.1,7.0,17,0,61.6,99.2,100.0,61.1
14:12:25,YELLOW,342.8,203.1,7.0,17,0,61.5,99.2,100.0,61.0
14:12:26,YELLOW,342.8,204.2,7.0,17,0,61.3,99.2,100.0,60.8
14:12:27,YELLOW,342.8,205.2,7.0,17,0,61.2,99.2,100.0,60.7
14:12:28,YELLOW,342.8,206.2,7.0,17,0,61.1,99.2,100.0,60.6
14:12:29,YELLOW,342.8,207.3,7.0,17,0,61.0,99.2,100.0,60.5
14:12:30,YELLOW,342.8,208.3,7.0,17,0,60.9,99.2,100.0,60.4
14:12:31,YELLOW,342.8,209.3,7.0,17,0,60.8,99.2,100.0,60.3
14:12:32,YELLOW,342.8,210.4,7.0,17,0,60.7,99.2,100.0,60.2
14:12:33,YELLOW,342.8,211.4,7.0,17,0,60.6,99.2,100.0,60.1
14:12:34,YELLOW,342.8,212.4,7.0,17,0,60.4,99.2,100.0,60.0
14:12:35,YELLOW,342.8,213.5,7.0,17,0,60.3,99.2,100.0,59.8
14:12:36,YELLOW,342.8,214.5,7.0,17,0,60.2,99.2,100.0,59.7
14:12:37,YELLOW,342.8,215.6,7.0,17,0,60.1,99.2,100.0,59.6
14:12:39,YELLOW,342.8,216.6,7.0,17,0,60.0,99.2,100.0,59.5
14:12:40,YELLOW,342.8,217.6,7.0,17,0,59.9,99.2,100.0,59.4
14:12:41,YELLOW,342.8,218.7,7.0,17,0,59.8,99.2,100.0,59.3
14:12:42,YELLOW,342.8,219.7,7.0,17,0,59.7,99.2,100.0,59.2
14:12:43,YELLOW,342.8,220.7,7.0,17,0,59.6,99.2,100.0,59.1
14:12:44,YELLOW,342.8,221.8,7.0,17,0,59.5,99.2,100.0,59.0
14:12:45,YELLOW,342.8,222.8,7.0,17,0,59.4,99.2,100.0,58.9
14:12:46,YELLOW,342.8,223.9,7.0,17,0,59.3,99.2,100.0,58.8
14:12:47,YELLOW,342.8,224.9,7.0,17,0,59.1,99.2,100.0,58.7
14:12:48,YELLOW,342.8,225.9,7.0,17,0,59.0,99.2,100.0,58.6
14:12:49,YELLOW,342.8,227.0,7.0,17,0,58.9,99.2,100.0,58.5
14:12:50,YELLOW,342.8,228.0,7.0,17,0,58.8,99.2,100.0,58.3
14:12:51,YELLOW,342.8,229.1,7.0,17,0,58.7,99.2,100.0,58.2
14:12:52,YELLOW,342.8,230.1,7.0,17,0,58.6,99.2,100.0,58.1
14:12:53,YELLOW,342.8,231.2,7.0,17,0,58.5,99.2,100.0,58.0
14:12:53,GREEN,342.9,231.4,7.0,17,0,58.5,99.1,100.0,58.0
14:12:54,GREEN,344.0,231.4,7.0,17,0,58.6,98.8,100.0,57.9
14:12:56,GREEN,345.0,231.4,7.0,17,0,58.6,98.5,100.0,57.8
14:12:57,GREEN,346.1,231.4,7.0,17,0,58.7,98.3,100.0,57.7
14:12:58,GREEN,347.1,231.4,7.0,17,0,58.8,98.0,100.0,57.6
14:12:59,GREEN,348.1,231.4,7.0,17,0,58.9,97.7,100.0,57.5
14:13:00,GREEN,349.2,231.4,7.0,17,0,58.9,97.4,100.0,57.4
14:13:01,GREEN,350.2,231.4,7.0,17,0,59.0,97.1,100.0,57.3
14:13:02,GREEN,351.3,231.4,7.0,17,0,59.1,96.8,100.0,57.2
14:13:03,GREEN,352.3,231.4,7.0,17,0,59.2,96.5,100.0,57.1
14:13:04,GREEN,353.3,231.4,7.0,17,0,59.2,96.2,100.0,57.0
14:13:05,GREEN,354.4,231.4,7.0,17,0,59.3,95.9,100.0,56.9
14:13:06,GREEN,355.4,231.4,7.0,17,0,59.4,95.7,100.0,56.8
14:13:07,GREEN,356.4,231.4,7.0,17,0,59.4,95.4,100.0,56.7
14:13:08,GREEN,357.5,231.4,7.0,17,0,59.5,95.1,100.0,56.6
14:13:09,GREEN,358.5,231.4,7.0,17,0,59.6,94.8,100.0,56.5
14:13:10,GREEN,359.6,231.4,7.0,17,0,59.6,94.6,100.0,56.4
14:13:11,GREEN,360.6,231.4,7.0,18,0,59.7,99.8,100.0,59.6
14:13:12,GREEN,361.6,231.4,7.0,18,0,59.8,99.5,100.0,59.5
14:13:13,GREEN,362.7,231.4,7.0,18,0,59.9,99.3,100.0,59.4
14:13:14,GREEN,363.7,231.4,7.0,18,0,59.9,99.0,100.0,59.3
14:13:15,GREEN,364.7,231.4,7.0,18,0,60.0,98.7,100.0,59.2
14:13:16,GREEN,365.8,231.4,7.0,18,0,60.1,98.4,100.0,59.1
14:13:17,GREEN,366.8,231.4,7.0,18,0,60.1,98.1,100.0,59.0
14:13:18,GREEN,367.9,231.4,7.0,18,0,60.2,97.9,100.0,58.9
14:13:19,GREEN,368.9,231.4,7.0,18,0,60.3,97.6,100.0,58.8
14:13:20,GREEN,369.9,231.4,7.0,18,0,60.3,97.3,100.0,58.7
14:13:21,GREEN,371.0,231.4,7.0,18,0,60.4,97.0,100.0,58.6
14:13:23,GREEN,372.0,231.4,7.0,18,0,60.5,96.8,100.0,58.5
14:13:24,GREEN,373.1,231.4,7.0,18,0,60.5,96.5,100.0,58.4
14:13:25,GREEN,374.1,231.4,7.0,18,0,60.6,96.2,100.0,58.3
14:13:26,GREEN,375.1,231.4,7.0,18,0,60.7,96.0,100.0,58.2
14:13:27,GREEN,376.2,231.4,7.0,18,0,60.7,95.7,100.0,58.1
14:13:28,GREEN,377.2,231.4,7.0,18,0,60.8,95.4,100.0,58.0
14:13:29,GREEN,378.2,231.4,7.0,18,0,60.9,95.2,100.0,57.9
14:13:30,GREEN,379.3,231.4,7.0,18,0,60.9,94.9,100.0,57.8
14:13:31,GREEN,380.3,231.4,7.0,19,0,61.0,99.9,100.0,60.9
14:13:32,GREEN,381.4,231.4,7.0,19,0,61.1,99.6,100.0,60.8
14:13:33,GREEN,382.4,231.4,7.0,19,0,61.1,99.4,100.0,60.7
14:13:34,GREEN,383.4,231.4,7.0,19,0,61.2,99.1,100.0,60.6
14:13:35,GREEN,384.5,231.4,7.0,19,0,61.2,98.8,100.0,60.5
14:13:36,GREEN,385.5,231.4,7.0,19,0,61.3,98.6,100.0,60.4
14:13:37,GREEN,386.6,231.4,7.0,19,0,61.4,98.3,100.0,60.3
14:13:38,GREEN,387.6,231.4,7.0,19,0,61.4,98.0,100.0,60.2
14:13:39,GREEN,388.6,231.4,7.0,19,0,61.5,97.8,100.0,60.1
14:13:40,GREEN,389.7,231.4,7.0,19,0,61.6,97.5,100.0,60.0
14:13:41,GREEN,390.7,231.4,7.0,19,0,61.6,97.3,100.0,59.9
14:13:42,GREEN,391.7,231.4,7.0,19,0,61.7,97.0,100.0,59.8
14:13:43,GREEN,392.8,231.4,7.0,19,0,61.8,96.7,100.0,59.7
14:13:44,GREEN,393.8,231.4,7.0,19,0,61.8,96.5,100.0,59.6
14:13:45,GREEN,394.9,231.4,7.0,19,0,61.9,96.2,100.0,59.5
14:13:46,GREEN,395.9,231.4,7.0,19,0,61.9,96.0,100.0,59.5
14:13:47,GREEN,396.9,231.4,7.0,19,0,62.0,95.7,100.0,59.4
14:13:48,GREEN,398.0,231.4,7.0,19,0,62.1,95.5,100.0,59.3
14:13:50,GREEN,399.0,231.4,7.0,19,0,62.1,95.2,100.0,59.2
14:13:51,GREEN,400.1,231.4,7.0,20,0,62.2,100.0,100.0,62.2
14:13:52,GREEN,401.1,231.4,7.0,20,0,62.2,99.7,100.0,62.1
14:13:53,GREEN,402.1,231.4,7.0,20,0,62.3,99.5,100.0,62.0
14:13:54,GREEN,403.2,231.4,7.0,20,0,62.4,99.2,100.0,61.9
14:13:55,GREEN,404.2,231.4,7.0,20,0,62.4,99.0,100.0,61.8
14:13:56,GREEN,405.3,231.4,7.0,20,0,62.5,98.7,100.0,61.7
14:13:57,GREEN,406.3,231.4,7.0,20,0,62.5,98.5,100.0,61.6
14:13:58,GREEN,407.3,231.4,7.0,20,0,62.6,98.2,100.0,61.5
14:13:59,GREEN,408.4,231.4,7.0,20,0,62.7,98.0,100.0,61.4
14:14:00,GREEN,409.4,231.4,7.0,20,0,62.7,97.7,100.0,61.3
14:14:01,GREEN,410.4,231.4,7.0,20,0,62.8,97.5,100.0,61.2
14:14:02,GREEN,411.5,231.4,7.0,20,0,62.8,97.2,100.0,61.1
14:14:03,GREEN,412.5,231.4,7.0,20,0,62.9,97.0,100.0,61.0
14:14:04,GREEN,413.6,231.4,7.0,20,0,63.0,96.7,100.0,60.9
14:14:05,GREEN,414.6,231.4,7.0,20,0,63.0,96.5,100.0,60.8
14:14:06,GREEN,415.6,231.4,7.0,20,0,63.1,96.2,100.0,60.7
14:14:07,GREEN,416.7,231.4,7.0,20,0,63.1,96.0,100.0,60.6
14:14:08,GREEN,417.7,231.4,7.0,20,0,63.2,95.8,100.0,60.5
14:14:09,GREEN,418.7,231.4,7.0,20,0,63.3,95.5,100.0,60.4
14:14:10,GREEN,419.8,231.4,7.0,20,0,63.3,95.3,100.0,60.3
14:14:11,GREEN,420.8,231.4,7.0,21,0,63.4,99.8,100.0,63.2
14:14:12,GREEN,421.9,231.4,7.0,21,0,63.4,99.6,100.0,63.1
14:14:13,GREEN,422.9,231.4,7.0,21,0,63.5,99.3,100.0,63.0
14:14:14,GREEN,424.0,231.4,7.0,21,0,63.5,99.1,100.0,62.9
14:14:15,GREEN,425.0,231.4,7.0,21,0,63.6,98.8,100.0,62.9
14:14:17,GREEN,426.0,231.4,7.0,21,0,63.7,98.6,100.0,62.8
14:14:18,GREEN,427.1,231.4,7.0,21,0,63.7,98.3,100.0,62.7
14:14:19,GREEN,428.1,231.4,7.0,21,0,63.8,98.1,100.0,62.6
14:14:20,GREEN,429.1,231.4,7.0,21,0,63.8,97.9,100.0,62.5
14:14:21,GREEN,430.2,231.4,7.0,21,0,63.9,97.6,100.0,62.4
14:14:22,GREEN,431.2,231.4,7.0,21,0,63.9,97.4,100.0,62.3
14:14:23,GREEN,432.3,231.4,7.0,21,0,64.0,97.2,100.0,62.2
14:14:24,GREEN,433.3,231.4,7.0,21,0,64.0,96.9,100.0,62.1
14:14:25,GREEN,434.3,231.4,7.0,21,0,64.1,96.7,100.0,62.0
14:14:26,GREEN,435.4,231.4,7.0,21,0,64.2,96.5,100.0,61.9
14:14:27,GREEN,436.4,231.4,7.0,21,0,64.2,96.2,100.0,61.8
14:14:28,GREEN,437.5,231.4,7.0,21,0,64.3,96.0,100.0,61.7
14:14:29,GREEN,438.5,231.4,7.0,21,0,64.3,95.8,100.0,61.6
14:14:30,GREEN,439.5,231.4,7.0,21,0,64.4,95.6,100.0,61.5
14:14:31,GREEN,440.6,231.4,7.0,22,0,64.4,99.9,100.0,64.3
14:14:32,GREEN,441.6,231.4,7.0,22,0,64.5,99.6,100.0,64.2
14:14:33,GREEN,442.6,231.4,7.0,22,0,64.5,99.4,100.0,64.1
14:14:34,GREEN,443.7,231.4,7.0,22,0,64.6,99.2,100.0,64.1
14:14:35,GREEN,444.7,231.4,7.0,22,0,64.6,98.9,100.0,64.0
14:14:36,GREEN,445.8,231.4,7.0,22,0,64.7,98.7,100.0,63.9
14:14:37,GREEN,446.8,231.4,7.0,22,0,64.7,98.5,100.0,63.8
14:14:38,GREEN,447.8,231.4,7.0,22,0,64.8,98.3,100.0,63.7
14:14:39,GREEN,448.9,231.4,7.0,22,0,64.9,98.0,100.0,63.6
14:14:40,GREEN,449.9,231.4,7.0,22,0,64.9,97.8,100.0,63.5
14:14:41,GREEN,450.9,231.4,7.0,22,0,65.0,97.6,100.0,63.4
14:14:42,GREEN,452.0,231.4,7.0,22,0,65.0,97.4,100.0,63.3
14:14:44,GREEN,453.0,231.4,7.0,22,0,65.1,97.1,100.0,63.2
14:14:45,GREEN,454.0,231.4,7.0,22,0,65.1,96.9,100.0,63.1
14:14:46,GREEN,455.1,231.4,7.0,22,0,65.2,96.7,100.0,63.0
14:14:47,GREEN,456.1,231.4,7.0,22,0,65.2,96.5,100.0,62.9
14:14:48,GREEN,457.2,231.4,7.0,22,0,65.3,96.2,100.0,62.8
14:14:49,GREEN,458.2,231.4,7.0,22,0,65.3,96.0,100.0,62.7
14:14:50,GREEN,459.2,231.4,7.0,22,0,65.4,95.8,100.0,62.6
14:14:51,GREEN,460.3,231.4,7.0,23,0,65.4,99.9,100.0,65.4
14:14:52,GREEN,461.3,231.4,7.0,23,0,65.5,99.7,100.0,65.3
14:14:53,GREEN,462.4,231.4,7.0,23,0,65.5,99.5,100.0,65.2
14:14:54,GREEN,463.4,231.4,7.0,23,0,65.6,99.3,100.0,65.1
14:14:55,GREEN,464.5,231.4,7.0,23,0,65.6,99.0,100.0,65.0
14:14:56,GREEN,465.5,231.4,7.0,23,0,65.7,98.8,100.0,64.9
